291.0	17096.6233623
290.9	17131.5749325
290.8	16845.0235023
290.7	15705.9307432
290.6	17024.1894512
290.5	16682.2929792
290.4	16611.8017406
290.3	17007.2083368
290.2	17394.0783155
290.1	18212.7254374
290.0	18020.5352404
289.9	17723.9434566
289.8	18512.5040596
289.7	19221.8600163
289.6	18799.8649626
289.5	20014.3001947
289.4	20661.5141158
289.3	21627.8717851
289.2	20892.7581873
289.1	21937.2032205
289.0	23535.9183502
288.9	23501.4153557
288.8	24395.0577655
288.7	24921.420125
288.6	25358.8158383
288.5	26796.053701
288.4	28849.6486809
288.3	31545.2460813
288.2	33614.6086051
288.1	33949.0200102
288.0	37582.3847252
287.9	41213.7350682
287.8	49602.0670466
287.7	61043.6096644
287.6	75572.9791154
287.5	100007.92968
287.4	136904.079919
287.3	175969.585012
287.2	206782.177511
287.1	210888.890145
287.0	181942.193859
286.9	134348.474457
286.8	83401.3554229
286.7	52542.0740318
286.6	37840.4139459
286.5	35131.5286356
286.4	34923.4886243
286.3	41429.8797503
286.2	55458.6222558
286.1	76991.6749611
286.0	112006.689919
285.9	154322.636846
285.8	199443.85719
285.7	246831.374757
285.6	276266.103082
285.5	265217.504004
285.4	231427.376517
285.3	176798.135143
285.2	120368.551651
285.1	75661.7840865
285.0	46153.7827063
284.9	29333.2272332
284.8	21287.6438429
284.7	16672.3768807
284.6	14707.8516979
284.5	12641.369688
284.4	12029.8198596
284.3	11434.5185308
284.2	11172.7793379
284.1	10297.5118351
284.0	10935.9991989
283.9	10655.520586
283.8	11160.1498829
283.7	10229.0184312
283.6	9475.10332966
283.5	9720.34957981
283.4	10517.7128786
283.3	10806.1532979
283.2	10339.7568703
283.1	9910.78939688
283.0	10229.9386482
282.9	9604.56356271
282.8	9298.14656067
282.7	10239.3221273
282.6	9746.22445703
282.5	10092.8955245
282.4	9893.97804034
282.3	9759.3216629
282.2	10143.6843413
282.1	10027.7807922
282.0	10014.0837183
