291.0	27637.4553268
290.9	26568.7339269
290.8	26436.0111709
290.7	27641.6663576
290.6	27102.3007161
290.5	26919.76763
290.4	28087.0827318
290.3	27636.7089448
290.2	29000.3801303
290.1	28414.1360357
290.0	28606.7177891
289.9	29092.5250351
289.8	28119.7143067
289.7	26717.4118657
289.6	28532.804059
289.5	27734.490051
289.4	28298.7994459
289.3	29408.9801335
289.2	28979.5483823
289.1	30756.8676322
289.0	31130.3083807
288.9	32566.2252988
288.8	32607.628304
288.7	33126.7973216
288.6	35104.0578089
288.5	35953.5307722
288.4	36825.467466
288.3	38305.642203
288.2	39142.161324
288.1	40811.3991839
288.0	43778.678791
287.9	46554.1850538
287.8	50874.9626298
287.7	57331.2869477
287.6	69148.6057017
287.5	85362.6808339
287.4	101115.727936
287.3	115032.71015
287.2	119542.08216
287.1	109876.237788
287.0	95003.515286
286.9	72461.2163837
286.8	58430.8510611
286.7	44887.3710778
286.6	41313.9768969
286.5	37475.0522518
286.4	36005.6611829
286.3	40006.9386559
286.2	45749.3245603
286.1	55328.867461
286.0	68780.414885
285.9	84764.7172337
285.8	100350.698254
285.7	115902.528979
285.6	124189.105207
285.5	125956.73228
285.4	115593.091929
285.3	96780.9263039
285.2	76949.1745685
285.1	57147.0451291
285.0	42939.4444817
284.9	35772.302067
284.8	29868.3973389
284.7	27265.9878086
284.6	26443.6152258
284.5	25897.437974
284.4	24926.7981732
284.3	23870.2152915
284.2	23685.1057926
284.1	24440.6396868
284.0	23608.8791671
283.9	23396.2138158
283.8	23298.7124763
283.7	23736.7128595
283.6	23753.7623811
283.5	23506.1021473
283.4	24048.6978853
283.3	23292.3745823
283.2	22870.9063708
283.1	24835.2008421
283.0	23865.5783722
282.9	23590.0793456
282.8	24568.2031078
282.7	24997.3619222
282.6	24189.0259339
282.5	24552.2905192
282.4	23272.1871027
282.3	22503.4540336
282.2	22816.4561713
282.1	22501.9111253
282.0	23194.0561537
