291.0	23970.6614069
290.9	24041.6077461
290.8	24204.7082578
290.7	24922.7020025
290.6	23991.6557636
290.5	25333.2616942
290.4	25284.2487329
290.3	25177.299715
290.2	23945.033
290.1	24514.2913899
290.0	26101.4080738
289.9	27337.9651132
289.8	24978.7318372
289.7	24928.2166456
289.6	26248.9706181
289.5	27373.4496238
289.4	27638.3490685
289.3	28659.1409421
289.2	28146.017608
289.1	28109.5211833
289.0	29453.8056461
288.9	28941.1912749
288.8	30392.4715514
288.7	30702.5870222
288.6	33911.4911914
288.5	35019.0718786
288.4	35774.3468981
288.3	36409.3830762
288.2	38768.9630737
288.1	41515.9377332
288.0	44005.8939104
287.9	47499.1726456
287.8	53298.3457398
287.7	61307.0685201
287.6	78925.2023177
287.5	100197.427644
287.4	130471.756243
287.3	165887.022741
287.2	191996.679357
287.1	189288.367305
287.0	161165.566916
286.9	120452.826459
286.8	80276.2232676
286.7	58054.6290202
286.6	43865.2926064
286.5	43162.8317662
286.4	46388.0291412
286.3	55366.1717629
286.2	74591.9970687
286.1	100157.048902
286.0	135509.889488
285.9	186788.525533
285.8	242260.593543
285.7	292494.929622
285.6	312966.694572
285.5	305070.828714
285.4	265123.081707
285.3	202259.670829
285.2	142921.41025
285.1	90009.1157986
285.0	58289.8808711
284.9	41111.4133232
284.8	32933.9559877
284.7	26555.722509
284.6	23209.5423806
284.5	22018.452547
284.4	20694.0597749
284.3	20150.1574314
284.2	19657.7485248
284.1	19847.2298018
284.0	19274.8316769
283.9	18399.5117685
283.8	19989.9705544
283.7	17751.3090985
283.6	18391.3549549
283.5	18273.1287394
283.4	19636.363039
283.3	18575.9967135
283.2	17417.044074
283.1	17434.9743222
283.0	17591.4894383
282.9	18431.7638509
282.8	17924.9105015
282.7	18740.994974
282.6	17671.9174242
282.5	18915.947846
282.4	18479.5219822
282.3	17308.7400045
282.2	17813.9501424
282.1	18339.3379346
282.0	17049.2858899
