291.0	24982.513257
290.9	25466.0096841
290.8	25535.2686024
290.7	24821.9721091
290.6	24932.2611279
290.5	25015.9678702
290.4	25941.9930086
290.3	26295.1966349
290.2	24212.2390823
290.1	25815.3533661
290.0	25695.7368836
289.9	25977.8458309
289.8	27035.02473
289.7	26970.3505974
289.6	27941.6692475
289.5	28234.001377
289.4	27178.7943745
289.3	27968.6674004
289.2	26662.5911534
289.1	29382.3552284
289.0	30849.4775801
288.9	31865.5898058
288.8	32283.5560331
288.7	31747.3656616
288.6	34203.0092902
288.5	35655.1193142
288.4	35817.0602143
288.3	38023.5295343
288.2	36645.8148203
288.1	41174.1579813
288.0	43460.303947
287.9	47166.6139212
287.8	54369.0927541
287.7	65553.7097173
287.6	79120.0345225
287.5	104240.191877
287.4	132907.676419
287.3	164323.637379
287.2	189496.402089
287.1	187244.88213
287.0	164441.049352
286.9	119058.536187
286.8	82264.3438168
286.7	56978.332734
286.6	46326.4272267
286.5	43161.7642657
286.4	46469.3274239
286.3	55819.5117749
286.2	71776.9507754
286.1	99529.545105
286.0	140925.468839
285.9	193794.836654
285.8	249035.577687
285.7	296726.602227
285.6	321164.860203
285.5	307153.289319
285.4	262148.745552
285.3	198647.558418
285.2	143159.944752
285.1	92242.7190604
285.0	61079.1359839
284.9	41839.1570944
284.8	33512.0888159
284.7	26475.7118201
284.6	24718.8682015
284.5	22614.9051831
284.4	20575.5185232
284.3	23088.947999
284.2	20587.9249184
284.1	19830.0042257
284.0	21259.5005742
283.9	19009.3131597
283.8	18968.6388907
283.7	18535.5703904
283.6	20106.8477756
283.5	19308.2606214
283.4	19009.2289885
283.3	17744.3964206
283.2	20147.4698704
283.1	18119.1565623
283.0	18578.2817225
282.9	18464.2112933
282.8	18673.3485909
282.7	20649.4211543
282.6	19521.4953265
282.5	19662.7267816
282.4	18775.8523374
282.3	18176.9891721
282.2	19314.4123188
282.1	19606.4321475
282.0	18356.4462469
