291.0	18596.1624865
290.9	18778.5970194
290.8	19199.4443945
290.7	18971.213964
290.6	19448.287692
290.5	19013.9492507
290.4	18548.2074099
290.3	19257.7510757
290.2	19474.6157801
290.1	18986.5575521
290.0	20885.548701
289.9	19300.3589169
289.8	19718.6118022
289.7	20747.0871965
289.6	20842.716677
289.5	20909.1199931
289.4	21383.367487
289.3	22509.6406689
289.2	24023.20644
289.1	22610.2118052
289.0	26007.123687
288.9	23770.3341122
288.8	26094.1634526
288.7	26862.417177
288.6	28137.8662763
288.5	29459.3795528
288.4	31773.1407852
288.3	32034.80901
288.2	34032.6082511
288.1	34548.1692517
288.0	40365.3040817
287.9	43695.6075218
287.8	53415.0325108
287.7	60915.599496
287.6	77405.5444798
287.5	103706.725917
287.4	137093.788393
287.3	176200.949703
287.2	202559.393087
287.1	204751.639853
287.0	177317.096621
286.9	126372.302515
286.8	81774.2705463
286.7	55737.9159637
286.6	40607.0522013
286.5	37362.9446931
286.4	38620.3312902
286.3	45833.4591814
286.2	59325.5974956
286.1	82323.2063191
286.0	121281.150314
285.9	166793.741514
285.8	217367.909803
285.7	267777.390496
285.6	292544.408334
285.5	284791.011964
285.4	247197.852475
285.3	194811.344262
285.2	129762.929259
285.1	82384.0252705
285.0	53611.6711648
284.9	34640.5516067
284.8	25754.0960633
284.7	21312.6112595
284.6	17977.1191925
284.5	16712.7216194
284.4	14099.9210916
284.3	14790.5115591
284.2	12047.2696559
284.1	13131.1473656
284.0	12375.6542048
283.9	13302.4777524
283.8	13085.4658515
283.7	11566.2694705
283.6	12472.3023355
283.5	12002.0909829
283.4	12501.8610415
283.3	11757.1531686
283.2	12474.0921425
283.1	12240.9087811
283.0	12345.7884686
282.9	11289.7470355
282.8	11665.1629846
282.7	11685.7274269
282.6	11309.4318244
282.5	11672.0157001
282.4	11871.3407968
282.3	11551.0584431
282.2	11653.3168852
282.1	11637.5953074
282.0	11875.6362472
