291.0	25624.0884542
290.9	24767.0002861
290.8	24758.1684101
290.7	25247.0330281
290.6	24806.3758966
290.5	23757.8676014
290.4	24070.609816
290.3	22638.8571489
290.2	23388.5886707
290.1	25522.0669195
290.0	25072.1621376
289.9	24128.7111213
289.8	25530.1108334
289.7	25577.0762434
289.6	27190.4941187
289.5	26637.4368087
289.4	25944.2518396
289.3	27767.6567753
289.2	27557.4347353
289.1	28004.7011355
289.0	28429.2519219
288.9	29271.1697998
288.8	29165.9229584
288.7	31599.2663556
288.6	31893.1892609
288.5	32607.0879626
288.4	33804.7174587
288.3	36088.9543019
288.2	37227.5568134
288.1	40557.0201716
288.0	43380.9741275
287.9	46623.3663001
287.8	53069.4671631
287.7	61937.5225143
287.6	78498.7146055
287.5	102044.202369
287.4	133104.982131
287.3	164603.353358
287.2	191874.126797
287.1	191973.364192
287.0	165059.112269
286.9	121359.019273
286.8	82992.8670608
286.7	57429.576407
286.6	46109.9184031
286.5	41610.7711871
286.4	45402.7818546
286.3	54823.3730402
286.2	70706.0241262
286.1	97699.5681253
286.0	137358.458477
285.9	186352.349676
285.8	245742.639679
285.7	284082.114972
285.6	308991.063321
285.5	301698.796991
285.4	267471.317404
285.3	206213.211857
285.2	140959.699885
285.1	94314.7315964
285.0	60445.4843483
284.9	39658.2350924
284.8	31907.1235396
284.7	25883.4882289
284.6	22936.890831
284.5	21669.57849
284.4	21044.6421375
284.3	19125.5932244
284.2	19599.7721372
284.1	19126.9017758
284.0	17759.7984467
283.9	17741.5091976
283.8	18884.9020762
283.7	17525.9964741
283.6	18881.1347489
283.5	17606.2805212
283.4	18679.8684294
283.3	17391.5744199
283.2	18155.6294401
283.1	17561.2630668
283.0	17632.5675068
282.9	18774.9122467
282.8	18334.4179158
282.7	16880.8817868
282.6	17652.0521491
282.5	18078.7455102
282.4	18350.2528577
282.3	16727.5297313
282.2	16095.9535006
282.1	17799.471489
282.0	17387.240384
