291.0	17151.9271679
290.9	18553.380495
290.8	18796.3035045
290.7	17640.0518446
290.6	18501.3178352
290.5	18391.5688076
290.4	18221.7043793
290.3	18825.1931472
290.2	19087.7641201
290.1	19070.4833456
290.0	17844.16397
289.9	18115.269613
289.8	19611.4825509
289.7	19995.137845
289.6	20282.5671329
289.5	20758.8379364
289.4	21703.1179428
289.3	21243.9367781
289.2	22315.6171627
289.1	21480.8411283
289.0	23341.1868882
288.9	24537.7157893
288.8	24692.9010353
288.7	25828.9128173
288.6	26498.0342302
288.5	27160.6602414
288.4	30387.4067308
288.3	31694.999487
288.2	33939.3302327
288.1	36024.1153797
288.0	39127.7985582
287.9	45888.4856186
287.8	51396.6259634
287.7	62623.4959166
287.6	75234.5627823
287.5	100582.491241
287.4	136308.194824
287.3	171329.579443
287.2	199076.810206
287.1	202669.593724
287.0	176660.335224
286.9	131176.49629
286.8	86066.4260516
286.7	53726.0111002
286.6	44154.2528272
286.5	36420.5204729
286.4	36889.1445765
286.3	43178.8220056
286.2	58275.8221197
286.1	82330.7365429
286.0	117776.044687
285.9	163358.876754
285.8	213140.845201
285.7	255529.169626
285.6	282529.163599
285.5	276886.256033
285.4	239974.038037
285.3	187284.013412
285.2	129240.845464
285.1	82375.2210922
285.0	49801.2406731
284.9	33938.7576675
284.8	23295.3502427
284.7	18101.4401711
284.6	15943.8141317
284.5	14033.6051373
284.4	12688.86972
284.3	12406.4984264
284.2	12336.7962985
284.1	11982.672258
284.0	11776.2470901
283.9	11546.4100507
283.8	11266.31053
283.7	11424.3320658
283.6	12232.4627388
283.5	11141.0436068
283.4	11622.4613876
283.3	11369.423072
283.2	12178.0475924
283.1	10812.486882
283.0	10670.1975412
282.9	10861.2045527
282.8	10923.1299574
282.7	11213.8705097
282.6	10994.6499643
282.5	10796.366787
282.4	10853.7796656
282.3	11654.4827614
282.2	10472.7975125
282.1	10579.5207791
282.0	11479.0888038
