291.0	33133.3319449
290.9	31827.8786914
290.8	32132.0943503
290.7	32770.1380929
290.6	32853.3050399
290.5	31689.6849526
290.4	34380.0005827
290.3	32613.0258333
290.2	33652.4141493
290.1	33626.9476928
290.0	32556.5178454
289.9	34494.8961089
289.8	34639.6287432
289.7	34903.9879134
289.6	35620.8799382
289.5	35675.0391827
289.4	35179.0589185
289.3	35123.7455831
289.2	35413.4412928
289.1	35253.1312149
289.0	37574.5562354
288.9	37246.522049
288.8	37004.7193919
288.7	38043.0838633
288.6	38137.5989738
288.5	41143.7320857
288.4	44177.3117037
288.3	44882.7317618
288.2	46070.2603648
288.1	46770.2515802
288.0	48526.1080026
287.9	50329.8675095
287.8	56292.7711638
287.7	61634.1031728
287.6	70819.8216033
287.5	81612.8602278
287.4	93921.6298553
287.3	110540.327349
287.2	122173.842399
287.1	124811.430087
287.0	112862.496676
286.9	92504.4601164
286.8	71877.8429432
286.7	54970.6804314
286.6	49806.1376507
286.5	47775.5996094
286.4	48545.207551
286.3	52936.4701011
286.2	62318.8108358
286.1	77286.7972686
286.0	101032.936778
285.9	128137.555575
285.8	166568.888808
285.7	199640.0101
285.6	216305.405331
285.5	216917.688865
285.4	196575.650174
285.3	158627.98252
285.2	114279.752598
285.1	83565.0658576
285.0	59067.3323808
284.9	46948.0575291
284.8	38600.5706892
284.7	36032.0290281
284.6	33829.6337916
284.5	31922.9420266
284.4	32406.3854623
284.3	30903.0123239
284.2	29568.381653
284.1	29236.8892331
284.0	30058.4572128
283.9	28974.4557176
283.8	29249.0659547
283.7	30967.6811324
283.6	29617.1156211
283.5	29997.4204869
283.4	30232.5395499
283.3	29236.5818849
283.2	30100.529505
283.1	28924.7925413
283.0	29183.7855382
282.9	29808.5633316
282.8	29347.8300423
282.7	29403.5767713
282.6	29470.5603261
282.5	30894.3688617
282.4	30152.0115896
282.3	29119.2456138
282.2	29922.5184572
282.1	29309.9885043
282.0	29028.0024608
