291.0	23762.5115743
290.9	23866.4615798
290.8	24806.5074763
290.7	23406.5546649
290.6	23038.8006946
290.5	21877.0865417
290.4	24126.9525893
290.3	24150.9504005
290.2	23038.8035173
290.1	24924.9645457
290.0	24742.3083239
289.9	25388.279926
289.8	25160.9123974
289.7	26010.606971
289.6	25031.8912841
289.5	25961.5846977
289.4	27491.4109218
289.3	27468.2426171
289.2	28093.7304496
289.1	28035.5265465
289.0	29445.8452826
288.9	29785.1313672
288.8	30642.8829856
288.7	31074.9459841
288.6	31845.1618096
288.5	33044.5060986
288.4	35099.6619792
288.3	36568.7315516
288.2	37848.2408785
288.1	40664.113874
288.0	43992.3012317
287.9	47359.248588
287.8	53950.7547029
287.7	63958.1939121
287.6	79832.0683305
287.5	101589.61084
287.4	132903.433349
287.3	170549.798071
287.2	193073.838875
287.1	195841.390718
287.0	161627.163613
286.9	121162.432263
286.8	83026.6578979
286.7	59036.1986742
286.6	46105.5862997
286.5	41378.6175036
286.4	47103.7016954
286.3	53337.0651857
286.2	69556.6453512
286.1	96057.5407357
286.0	137383.908791
285.9	185033.227949
285.8	244190.430381
285.7	291257.50783
285.6	314222.690892
285.5	306700.700267
285.4	265818.330332
285.3	206522.551919
285.2	141182.470008
285.1	93499.8687705
285.0	60243.5988247
284.9	43265.5585576
284.8	31811.7278061
284.7	26499.7807236
284.6	23075.0636037
284.5	22327.5728505
284.4	20680.4816683
284.3	20782.1630318
284.2	19804.2849913
284.1	19266.1889471
284.0	19838.76797
283.9	18691.7889928
283.8	18868.1491772
283.7	17650.9231033
283.6	17424.7318768
283.5	18098.6821443
283.4	18278.2564701
283.3	17930.5908646
283.2	16853.0518169
283.1	17556.690841
283.0	17477.0167064
282.9	18136.0433323
282.8	17835.0181322
282.7	17848.4364223
282.6	18065.0452714
282.5	17945.849793
282.4	18396.4142792
282.3	17290.855415
282.2	18285.6950116
282.1	17035.1283143
282.0	16196.3312991
